jobType,jobNo,職務名稱,jobNameSnippet,jobRole,jobRo,jobAddrNo,工作地點,詳細地址,工作內容,學歷,period,工作經歷,applyCnt,應徵人數,custNo,公司名稱,coIndustry,產業描述,salaryLow,salaryHigh,待遇,s10,發布日期,appearDateDesc,optionZone,isApply,applyDate,isSave,descSnippet,tags,landmark,網頁連結,jobsource,jobNameRaw,custNameRaw,lon,lat,remoteWorkType,major
0,4847341,急徵-軟體工程師3,急徵-<em class='b-txt--highlight'>軟體工程師</em>3,1,1,6001001001,台北市中正區,衡陽路36號13樓,"1.熟悉JAVA語言,Android系統,App撰寫
2.一年以上的經驗
意者請先MAIL履歷,初審通過後會電話再通知面談時間,謝謝",專科,02,1年,00001,0~5人應徵,22006160000,影像電腦股份有限公司,1001003001,電腦及其週邊設備製造業,0000000,0000000,待遇面議,10,20220922,9/22,0,0,,0,"1.熟悉JAVA語言,Android系統,App撰寫
2.一年以上的經驗
意者請先MAIL履歷,初審通過後會電話再通知面談時間,謝謝",['員工56人'],距捷運台大醫院站380公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/2vw8d?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/2vw8d?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/a3xwdq8?jobsource=jolist_a_relevance'}",jolist_a_relevance,急徵-軟體工程師3,影像電腦股份有限公司,121.512514,25.042175,0,"['資訊工程相關', '電機電子工程相關', '資訊管理相關']"
0,13000032,業務行銷專員 / 開發助理,業務行銷專員 / 開發助理,1,1,6001001001,台北市中正區,中山北路一段2號11樓,"內容？
公司由「分析師」、「資料科學家」與「[[[工程師]]]」建立而成，主要的服務是透過「數據追蹤、分析與應用」幫助客戶建立一套完整的數據生態圈，目前是 Google 與許多大型集團的合作夥伴。

３、談談這個職位要做些什麼？
・協助主管留下客戶的聯繫資訊，",大學,00,不拘,00004,0~5人應徵,130000000091361,圖靈數位股份有限公司,1001001006,其它軟體及網路相關業,0030000,0036000,"月薪30,000~36,000元",50,20220922,9/22,0,0,,0,"內容？
公司由「分析師」、「資料科學家」與「<em class='b-txt--highlight'>工程師</em>」建立而成，主要的服務是透過「數據追蹤、分析與應用」幫助客戶建立一套完整的數據生態圈，目前是 Google 與許多大型集團的合作夥伴。

３、談談這個職位要做些什麼？
・協助主管留下客戶的聯繫資訊，",['員工15人'],距捷運台北車站310公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7qmw0?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7qmw0?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/1a2x6bjxsx?jobsource=jolist_a_relevance'}",jolist_a_relevance,業務行銷專員 / 開發助理,圖靈數位股份有限公司,121.519485,25.0460819,0,"['大眾傳播學科類', '一般商業學類', '市場行銷相關']"
0,8166698,電商平台/PHP Web Backend Developer後端工程師,電商平台/PHP Web Backend Developer後端<em class='b-txt--highlight'>工程師</em>,1,1,6001001001,台北市中正區,南昌路二段222號10樓 (捷運古亭站走路5分鐘),"部門前月績效及下月目標，資訊透明公開，希望Everyone都能跟著公司一起前進成長

【在媽咪愛的後端[[[工程師]]]是如何進行工作?】
- 使用公司配(或自備)的 MacBook Pro 在 Asana 上確認工作事項
- 每日立會跟夥伴們同步進度和碰上的",大學,02,1年,00004,0~5人應徵,130000000004838,媽咪愛_MY83_上恩資訊股份有限公司,1001001003,網際網路相關業,0000000,0000000,待遇面議,10,20220926,9/26,0,0,,0,"部門前月績效及下月目標，資訊透明公開，希望Everyone都能跟著公司一起前進成長

【在媽咪愛的後端<em class='b-txt--highlight'>工程師</em>是如何進行工作?】
- 使用公司配(或自備)的 MacBook Pro 在 Asana 上確認工作事項
- 每日立會跟夥伴們同步進度和碰上的",['員工90人'],距捷運古亭站350公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/4v1gq?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/4v1gq?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/1a2x6bi31i?jobsource=jolist_a_relevance'}",jolist_a_relevance,電商平台/PHP Web Backend Developer後端工程師,媽咪愛_MY83_上恩資訊股份有限公司,121.524522,25.023837,0,[]
0,12121472,2022 NTT Data 校園徵才(高雄/台南/台中/台北)  - SAP/ SAP Basis / Salesforce/ Netsuite / MES &amp; CIM 智慧製造/ 系統程式開發等顧問,2022 NTT Data 校園徵才(高雄/台南/台中/台北)  - SAP/ SAP Basis / Salesforce/ Netsuite / MES &amp; CIM 智慧製造/ 系統程式開發等顧問,1,1,6001001001,台北市中正區,忠孝西路一段4號7樓之D,"招募全球各領域第一名商用[[[軟體]]]儲備幹部，經過公司教育訓練取得認證，未來可協助台灣與全球客戶利用知名商用[[[軟體]]]數位轉型，並累積與客戶高階主管溝通協調的經驗，並取得經營管理，客戶管理，工廠營運與最新[[[軟體]]]開發相關實務能力。
不分科系，我們徵求具有以下能力的",大學,00,不拘,00000,0~5人應徵,53195996000,台灣恩悌悌數據股份有限公司,1008003001,工商顧問服務業,0000000,0000000,待遇面議,10,20220926,9/26,0,0,,0,"招募全球各領域第一名商用<em class='b-txt--highlight'>軟體</em>儲備幹部，經過公司教育訓練取得認證，未來可協助台灣與全球客戶利用知名商用<em class='b-txt--highlight'>軟體</em>數位轉型，並累積與客戶高階主管溝通協調的經驗，並取得經營管理，客戶管理，工廠營運與最新<em class='b-txt--highlight'>軟體</em>開發相關實務能力。
不分科系，我們徵求具有以下能力的",['員工200人'],距捷運台北車站280公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/77szk?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/77szk?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/ofrit7k?jobsource=jolist_a_relevance'}",jolist_a_relevance,2022 NTT Data 校園徵才(高雄/台南/台中/台北)  - SAP/ SAP Basis / Salesforce/ Netsuite / MES & CIM 智慧製造/ 系統程式開發等顧問,台灣恩悌悌數據股份有限公司,121.5185191,25.0456878,0,[]
0,13034907,Senior Frontend Engineer 資深前端工程師,Senior Frontend Engineer 資深前端<em class='b-txt--highlight'>工程師</em>,1,1,6001001001,台北市中正區,武昌街一段 77 號 5 樓,"1. 負責協同前端團隊開發與維護富果帳戶交易及帳務系統。
2. 負責協同前端團隊開發與維護富果股市資訊平台及會員系統。
3. 各項前端效能及作業流程優化。

作為從網頁出發的服務公司，幾乎所有富果的產品線都會倚賴前端[[[工程師]]]的產出，你的工作內容對公",大學,04,3年,00000,0~5人應徵,130000000162927,群馥科技股份有限公司,1001001003,網際網路相關業,1000000,1400000,"年薪1,000,000~1,400,000元",60,20220922,9/22,0,0,,0,"1. 負責協同前端團隊開發與維護富果帳戶交易及帳務系統。
2. 負責協同前端團隊開發與維護富果股市資訊平台及會員系統。
3. 各項前端效能及作業流程優化。

作為從網頁出發的服務公司，幾乎所有富果的產品線都會倚賴前端<em class='b-txt--highlight'>工程師</em>的產出，你的工作內容對公",['遠端工作'],距捷運西門站270公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7rdsr?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7rdsr?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/1a2x6blh0v?jobsource=jolist_a_relevance'}",jolist_a_relevance,Senior Frontend Engineer 資深前端工程師,群馥科技股份有限公司,121.5096811,25.044253,2,[]
0,12261241,新創社群電商/PHP/Laravel後端工程師/視訊面試,新創社群電商/PHP/Laravel後端<em class='b-txt--highlight'>工程師</em>/視訊面試,1,1,6001001001,台北市中正區,博愛路63號2樓,"我們是一家正積極在電商產業中擴展茁壯的企業
美賣科技的商業模式與最近興起的網紅經濟掛勾
因該商業模式尚未擁有歷史經驗
所以需要有想法、勇於挑戰的你來加入我們
與美賣夥伴一起站在風口上，向更好的未來前進!!

工作內容:
1.自有平台系統功能開發與維護
2.與同事討論分析需求並完成任務
3.需能獨立作業",專科,02,1年,00004,0~5人應徵,130000000075783,美賣科技股份有限公司,1001001003,網際網路相關業,0000000,0000000,待遇面議,10,20220921,9/21,0,0,,0,"我們是一家正積極在電商產業中擴展茁壯的企業
美賣科技的商業模式與最近興起的網紅經濟掛勾
因該商業模式尚未擁有歷史經驗
所以需要有想法、勇於挑戰的你來加入我們
與美賣夥伴一起站在風口上，向更好的未來前進!!

工作內容:
1.自有平台系統功能開發與維護
2.與同事討論分析需求並完成任務
3.需能獨立作業",['員工30人'],距捷運西門站410公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7asu1?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7asu1?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/1a2x6bjls7?jobsource=jolist_a_relevance'}",jolist_a_relevance,新創社群電商/PHP/Laravel後端工程師/視訊面試,美賣科技股份有限公司,121.5116063,25.0443137,0,[]
0,12769450,專案管理(台北),專案管理(台北),1,1,6001001001,台北市中正區,南海路37號,"【職缺描述】
1. 負責政府標案服務建議書、會議簡報檔製作以及各階段驗收文件撰寫
2. 配合主管執行資料庫資料勾稽比對與資料導入處理
3. 參與訪談會議，並協助會議記錄
4. 協助各專案的規劃、執行與追蹤檢討
5. 跨部門溝通協調，以利專案之執行
6. 技術文件製作、修訂或撰寫
7. 協助網站程式更新操作
8. 協助測試網站功能
9. 完成部門主管交辦的其他工作
10. 履歷請附上簡報作品介紹

【需求條件】
1. 擅長文件撰寫以及簡報製作
2. 願意學習SQL基本資料查詢操作
3. 具備良好溝通表達能力

【加分條件】
1.對數據好奇，喜歡分析並設計統計圖表者尤佳
2.具 MS SQL基本查詢語法使用經驗(如:select,where,join,group by等) 

【上班地點】
台北市中正區南海路37號 (靠近捷運中正紀念堂站或捷運小南門站)",專科,00,不拘,00005,0~5人應徵,130000000157637,豪銳資訊有限公司,1001001002,電腦軟體服務業,0036000,0045000,"月薪36,000~45,000元",50,20220921,9/21,0,0,,0,"【職缺描述】
1. 負責政府標案服務建議書、會議簡報檔製作以及各階段驗收文件撰寫
2. 配合主管執行資料庫資料勾稽比對與資料導入處理
3. 參與訪談會議，並協助會議記錄
4. 協助各專案的規劃、執行與追蹤檢討
5. 跨部門溝通協調，以利專案之執行
6. 技術文件製作、修訂或撰寫
7. 協助網站程式更新操作
8. 協助測試網站功能
9. 完成部門主管交辦的其他工作
10. 履歷請附上簡報作品介紹

【需求條件】
1. 擅長文件撰寫以及簡報製作
2. 願意學習SQL基本資料查詢操作
3. 具備良好溝通表達能力

【加分條件】
1.對數據好奇，喜歡分析並設計統計圖表者尤佳
2.具 MS SQL基本查詢語法使用經驗(如:select,where,join,group by等) 

【上班地點】
台北市中正區南海路37號 (靠近捷運中正紀念堂站或捷運小南門站)",['員工10人'],距捷運小南門站440公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7loyy?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7loyy?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/1a2x6blcxx?jobsource=jolist_a_relevance'}",jolist_a_relevance,專案管理(台北),豪銳資訊有限公司,121.5132,25.032068,0,[]
0,9342653,【資訊部】電商後端工程師 Junior Backend Engineer （Spring-boot）,【資訊部】電商後端<em class='b-txt--highlight'>工程師</em> Junior Backend Engineer （Spring-boot）,1,1,6001001001,台北市中正區,博愛路38號4樓,"【在這裡你將會參與】
1.合作開發、維護與測試Java web-based電子商務平台。
2.研究與開發串接第三方金、物流功能。
3.重構與翻寫舊系統程式碼。
4.CI/CD流程開發與維護。
5.撰寫可讀性高且易於維護性的程式碼。
6.GCP/AWS雲端服務優化與維護。

【希望你擁有的特質】
1.具備熱情並樂於自學、導入與分享新技術與新工具。
2.友善的態度與清晰良好的溝通能力。
3.擅於運用邏輯分析問題並積極地解決問題。

【應徵條件】
1.熟悉 CS (Computer Science) 相關知識或相關科系畢業。
2.具備Java, Python, PHP, Ruby, Go等任意語言經驗，Java尤佳。
3.具備Web開發經驗。
4.擁有 SQL 或 NoSQL 使用經驗，PostgreSQL尤佳。
5.擁有後端Framework開發經驗，Spring-boot尤佳。

【加分項目】
1.擁有Container的使用經驗(例如: Docker, k8s)。
2.具備GCP/AWS等雲端服務使用經驗。
3.擅長Java和 PHP。
4.熟悉Linux。
5.擁有Git使用經驗。

",專科,02,1年,00005,0~5人應徵,70549500000,Shopping99_耐德科技股份有限公司,1001001003,網際網路相關業,0040000,0050000,"月薪40,000~50,000元",50,20220919,9/19,262144,0,,0,"【在這裡你將會參與】
1.合作開發、維護與測試Java web-based電子商務平台。
2.研究與開發串接第三方金、物流功能。
3.重構與翻寫舊系統程式碼。
4.CI/CD流程開發與維護。
5.撰寫可讀性高且易於維護性的程式碼。
6.GCP/AWS雲端服務優化與維護。

【希望你擁有的特質】
1.具備熱情並樂於自學、導入與分享新技術與新工具。
2.友善的態度與清晰良好的溝通能力。
3.擅於運用邏輯分析問題並積極地解決問題。

【應徵條件】
1.熟悉 CS (Computer Science) 相關知識或相關科系畢業。
2.具備Java, Python, PHP, Ruby, Go等任意語言經驗，Java尤佳。
3.具備Web開發經驗。
4.擁有 SQL 或 NoSQL 使用經驗，PostgreSQL尤佳。
5.擁有後端Framework開發經驗，Spring-boot尤佳。

【加分項目】
1.擁有Container的使用經驗(例如: Docker, k8s)。
2.具備GCP/AWS等雲端服務使用經驗。
3.擅長Java和 PHP。
4.熟悉Linux。
5.擁有Git使用經驗。

","['員工110人', '遠端工作']",距捷運北門站400公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/5k8u5?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/5k8u5?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/wercmlc?jobsource=jolist_a_relevance'}",jolist_a_relevance,【資訊部】電商後端工程師 Junior Backend Engineer （Spring-boot）,Shopping99_耐德科技股份有限公司,121.511245,25.045824,2,"['資訊工程相關', '資訊管理相關', '其他數學及電算機科學相關']"
0,10488667,AI深度學習工程師,AI深度學習<em class='b-txt--highlight'>工程師</em>,1,1,6001001001,台北市中正區,忠孝東路二段88號18樓,資料維護.模型訓練.應用程式開發。,專科,00,不拘,00008,6~10人應徵,23902678000,聰泰科技開發股份有限公司,1001003001,電腦及其週邊設備製造業,0000000,0000000,待遇面議,10,20220926,9/26,1048576,0,,0,資料維護.模型訓練.應用程式開發。,"['上市上櫃', '員工130人']",距捷運忠孝新生站390公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/68t3v?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/68t3v?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/azb1cds?jobsource=jolist_a_relevance'}",jolist_a_relevance,AI深度學習工程師,聰泰科技開發股份有限公司,121.5292847,25.0430627,0,[]
0,12792181,HR Business Partner 人資商業夥伴,HR Business Partner 人資商業夥伴,1,1,6001001001,台北市中正區,仁愛路二段,"接受挑戰 。
＊有獵頭工作經驗者與招募[[[軟體工程師]]]經驗尤佳
＊了解與勞工相關的法律/法規/勞資爭議處理。",大學,04,3年,00012,11~30人應徵,130000000067515,17LIVE_英屬維京群島商藝啟股份有限公司臺灣分公司,1001001003,網際網路相關業,0000000,0000000,待遇面議,10,20220922,9/22,0,0,,0,"接受挑戰 。
＊有獵頭工作經驗者與招募<em class='b-txt--highlight'>軟體工程師</em>經驗尤佳
＊了解與勞工相關的法律/法規/勞資爭議處理。",['員工350人'],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7m6id?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7m6id?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/1a2x6bjfej?jobsource=jolist_a_relevance'}",jolist_a_relevance,HR Business Partner 人資商業夥伴,17LIVE_英屬維京群島商藝啟股份有限公司臺灣分公司,121.5294187,25.0383338,0,[]
0,12666171,網頁設計師,網頁設計師,1,1,6001001001,台北市中正區,衡陽路51號7樓之11," prototype
- 熟悉 Photoshop、Illustrator 等繪圖[[[軟體]]]與製作網頁素材
- 簡報製作

加分項目：
- 具有 VueJs 或 ReactJS 使用經驗
- 有使用者體驗優化經驗
- 能與後端[[[工程師]]]協同作業並共同制定前後端 API",專科,00,不拘,00010,6~10人應徵,80230237000,松凌科技股份有限公司,1001001002,電腦軟體服務業,0035000,0045000,"月薪35,000~45,000元",50,20220923,9/23,0,0,,0," prototype
- 熟悉 Photoshop、Illustrator 等繪圖<em class='b-txt--highlight'>軟體</em>與製作網頁素材
- 簡報製作

加分項目：
- 具有 VueJs 或 ReactJS 使用經驗
- 有使用者體驗優化經驗
- 能與後端<em class='b-txt--highlight'>工程師</em>協同作業並共同制定前後端 API",['員工60人'],距捷運西門站390公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7jha3?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7jha3?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/10uv0f2g?jobsource=jolist_a_relevance'}",jolist_a_relevance,網頁設計師,松凌科技股份有限公司,121.5121593,25.0424209,0,[]
0,13044248,程式設計師(應用系統三組),程式設計師(應用系統三組),1,1,6001001001,台北市中正區,忠孝東路二段95號6樓,"網頁程式開發與維護。
",專科,03,2年,00001,0~5人應徵,23474649000,兆豐證券股份有限公司,1004002002,證券及期貨業,0000000,0000000,待遇面議,10,20220920,9/20,33554432,0,,0,"網頁程式開發與維護。
",['員工1500人'],距捷運忠孝新生站230公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7rl08?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7rl08?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/as8773c?jobsource=jolist_a_relevance'}",jolist_a_relevance,程式設計師(應用系統三組),兆豐證券股份有限公司,121.5310135,25.0430355,0,[]
0,12368003,GIS工程師,GIS<em class='b-txt--highlight'>工程師</em>,1,1,6001001001,台北市中正區,羅斯福路一段七號六樓,"1.負責Web GIS系統開發，前後端程式開發撰寫。
2.地理資訊統整合開發、系統性能優化，並修正系統資訊安全弱點問題。
3.撰寫開發維護手冊或相關技術文件。
4.主管安排的其他工作事項。",大學,04,3年,00002,0~5人應徵,18873104000,財團法人台灣地理資訊中心,1001001001,電腦系統整合服務業,0000000,0000000,待遇面議,10,20220919,9/19,0,0,,0,"1.負責Web GIS系統開發，前後端程式開發撰寫。
2.地理資訊統整合開發、系統性能優化，並修正系統資訊安全弱點問題。
3.撰寫開發維護手冊或相關技術文件。
4.主管安排的其他工作事項。",['員工80人'],距捷運中正紀念堂站100公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7d37n?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7d37n?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/8o4k48w?jobsource=jolist_a_relevance'}",jolist_a_relevance,GIS工程師,財團法人台灣地理資訊中心,121.5180143,25.0334886,0,[]
2,12083825,資深程式設計人員,資深程式設計人員,1,1,6001001001,台北市中正區,、新北市土城區,"1.	[[[軟體]]]開發：負責各項資訊專案或需求功能開發，包括系統設計、程式開發等
2.	網站應用程式開發。
",大學,03,2年,00005,0~5人應徵,3742301000,華南商業銀行股份有限公司,1004001001,銀行業,0050000,9999999,"月薪50,000元以上",50,20220921,9/21,1052672,0,,0,"1.	<em class='b-txt--highlight'>軟體</em>開發：負責各項資訊專案或需求功能開發，包括系統設計、程式開發等
2.	網站應用程式開發。
","['上市上櫃', '員工7900人']",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/76zxt?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/76zxt?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/1pw2hxk?jobsource=jolist_a_relevance'}",jolist_a_relevance,資深程式設計人員,華南商業銀行股份有限公司,121.5198716,25.0421407,0,"['資訊工程相關', '資訊管理相關']"
2,11486874,BI 遊戲數據分析工程師(Data Scientist),BI 遊戲數據分析<em class='b-txt--highlight'>工程師</em>(Data Scientist),1,1,6001001001,台北市中正區,羅斯福路二段100號10樓,"1. 數據後台功能開發。
2. 數據資料庫建置與維護。
3. 報表排程建置與維護。
4. 使用演算法進行數據異常偵測。
5. 使用資料庫數據進行診斷和探索分析。

【專業條件】
1. 熟悉其中一項： PHP 或 node.js 或 Perl
2. 熟悉 MySQL 或 BigQuery 或其他 SQL

【加分條件】
1. 熟悉 vue
2. 有資料處理、數據分析相關經驗 (非必需)

【行為特質】
1. 對網路遊戲事業、遊戲數據分析有高度興趣，有經驗或欲投入此領域者。
2. 良好的團隊協作能力及自我管理能力，積極主動、有責任感。


★想要更加了解慧邦科技嗎？歡迎到gamesofa careers看看！
https://www.facebook.com/GamesofaCareers/",大學,00,不拘,00002,0~5人應徵,27767168000,慧邦科技股份有限公司,1001001003,網際網路相關業,0000000,0000000,待遇面議,10,20220926,9/26,4096,0,,0,"1. 數據後台功能開發。
2. 數據資料庫建置與維護。
3. 報表排程建置與維護。
4. 使用演算法進行數據異常偵測。
5. 使用資料庫數據進行診斷和探索分析。

【專業條件】
1. 熟悉其中一項： PHP 或 node.js 或 Perl
2. 熟悉 MySQL 或 BigQuery 或其他 SQL

【加分條件】
1. 熟悉 vue
2. 有資料處理、數據分析相關經驗 (非必需)

【行為特質】
1. 對網路遊戲事業、遊戲數據分析有高度興趣，有經驗或欲投入此領域者。
2. 良好的團隊協作能力及自我管理能力，積極主動、有責任感。


★想要更加了解慧邦科技嗎？歡迎到gamesofa careers看看！
https://www.facebook.com/GamesofaCareers/",['員工200人'],距捷運古亭站50公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/6u7bu?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/6u7bu?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/cr7ury8?jobsource=jolist_a_relevance'}",jolist_a_relevance,BI 遊戲數據分析工程師(Data Scientist),慧邦科技股份有限公司,121.5223326,25.0267506,0,"['資訊管理相關', '數學及電算機科學學科類']"
0,11987865,(政府標案)專案管理師,(政府標案)專案管理師,1,1,6001001001,台北市中正區,忠孝西路1段66號28樓,"1. 須具企劃書寫能力，有政府資訊[[[軟體]]]標案之提案規劃撰寫相關經驗尤佳。
2. 負責政府資訊[[[軟體]]]標案服務建議書及評選會議簡報檔製作，執行投開標相關作業。
3. 專案的規劃、 標案評選會議簡報與答詢、 執行與追蹤檢討。
4. 預估各專案成本，並擬定預",大學,06,5年,00000,0~5人應徵,130000000148135,和康顧問有限公司,1001001002,電腦軟體服務業,0045000,9999999,"月薪45,000元以上",50,20220922,9/22,0,0,,0,"1. 須具企劃書寫能力，有政府資訊<em class='b-txt--highlight'>軟體</em>標案之提案規劃撰寫相關經驗尤佳。
2. 負責政府資訊<em class='b-txt--highlight'>軟體</em>標案服務建議書及評選會議簡報檔製作，執行投開標相關作業。
3. 專案的規劃、 標案評選會議簡報與答詢、 執行與追蹤檢討。
4. 預估各專案成本，並擬定預",[],距捷運台北車站270公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/74xw9?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/74xw9?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/1a2x6bl5lz?jobsource=jolist_a_relevance'}",jolist_a_relevance,(政府標案)專案管理師,和康顧問有限公司,121.5153112,25.0459441,0,"['資訊工程相關', '資訊管理相關']"
0,12958884,資深測試工程師(台北),資深測試<em class='b-txt--highlight'>工程師</em>(台北),1,1,6001001001,台北市中正區,和平東路一段180號9樓,"1、測試產品系統功能、相容性、效能、壓力測試、可靠度等；
2、根據遊戲功能設計文檔做需求分析，編寫測試用例，全面執行用例，迭代用例；
3、發現追蹤bug，評估分析品質，驗證bug的修復，協助開發人員及時解決問題；
4、積極主動和策劃、開發的同事溝通，交流反饋碰到的問題和建議。
5、具備自動化測試能力尤佳。",大學,03,2年,00000,0~5人應徵,130000000144775,大鏞科技股份有限公司,1001001002,電腦軟體服務業,0030000,0060000,"月薪30,000~60,000元",50,20220926,9/26,0,0,,0,"1、測試產品系統功能、相容性、效能、壓力測試、可靠度等；
2、根據遊戲功能設計文檔做需求分析，編寫測試用例，全面執行用例，迭代用例；
3、發現追蹤bug，評估分析品質，驗證bug的修復，協助開發人員及時解決問題；
4、積極主動和策劃、開發的同事溝通，交流反饋碰到的問題和建議。
5、具備自動化測試能力尤佳。",[],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7pr50?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7pr50?jobsource=jolist_a_relevance', 'cust': '//www.104.com.tw/company/1a2x6bl30n?jobsource=jolist_a_relevance'}",jolist_a_relevance,資深測試工程師(台北),大鏞科技股份有限公司,121.5296407,25.026207,0,[]
